dataset,experiment_name,n_cubes,perc_overlap,start,end,n_months_total_with_warmup,n_assets_total_in_subpanel,tda_mapper_total_return,tda_mapper_ann_return_geo,tda_mapper_ann_vol,tda_mapper_sharpe,tda_mapper_sortino,tda_mapper_max_dd,eqw_reb_total_return,eqw_reb_ann_return_geo,eqw_reb_ann_vol,eqw_reb_sharpe,eqw_reb_sortino,eqw_reb_max_dd,diff_ann_return_geo,diff_ann_vol,diff_sharpe,diff_sortino,diff_max_dd,final_nav_tda_mapper,final_nav_eqw_reb,curves_path,config_path
sp500,cover_ncubes_12_overlap_025,12,0.25,1975-01-31,1984-12-31,180,794,2.451843252967676,0.13189230288303766,0.10130662622822299,0.43479385542106314,0.6522070889974335,-0.10147742453369979,3.303857086558402,0.1571396739955213,0.12953782937985686,0.5349926230727894,0.8748749685799769,-0.10800005011668112,-0.025247371112483652,-0.02823120315163387,-0.10019876765172625,-0.22266787958254342,0.006522625582981334,3.451843252967676,4.303857086558402,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_12_overlap_025_1975-01-31_1984-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_12_overlap_025.json
sp500,cover_ncubes_12_overlap_025,12,0.25,1985-01-31,1994-12-31,181,814,1.1485552192878021,0.07948012826072137,0.0869126009620991,0.27900579552134447,0.373996392165014,-0.17240903770583005,2.0506451155117165,0.11799321758491521,0.12939591209265355,0.4967190331527192,0.7005620199802647,-0.2333491513132976,-0.03851308932419384,-0.04248331113055445,-0.21771323763137473,-0.32656562781525067,0.06094011360746754,2.148555219287802,3.0506451155117165,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_12_overlap_025_1985-01-31_1994-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_12_overlap_025.json
sp500,cover_ncubes_12_overlap_025,12,0.25,1995-01-31,2004-12-31,181,861,1.686775555428349,0.10388323805962352,0.0919217725880878,0.7094756914376996,1.0729650704569176,-0.1304027916096292,2.0696084702338324,0.11868624573883113,0.109066927505685,0.7372256528947724,1.1322077120260468,-0.17745954366664218,-0.014803007679207614,-0.017145154917597202,-0.027749961457072758,-0.05924264156912917,0.047056752057012985,2.686775555428349,3.0696084702338324,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_12_overlap_025_1995-01-31_2004-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_12_overlap_025.json
sp500,cover_ncubes_12_overlap_025,12,0.25,2005-01-31,2014-12-31,181,865,0.6472117100103763,0.0511748028554917,0.08625979503227837,0.45842746886672414,0.6272367991982336,-0.33228629253346176,1.0744268237379524,0.0756966396735812,0.13110598527045145,0.5149430880003395,0.7510733154929861,-0.44755770246563387,-0.024521836818089504,-0.04484619023817307,-0.05651561913361536,-0.12383651629475245,0.11527140993217211,1.6472117100103763,2.0744268237379524,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_12_overlap_025_2005-01-31_2014-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_12_overlap_025.json
sp500,cover_ncubes_12_overlap_025,12,0.25,2015-01-31,2025-11-30,192,821,0.9242588484428347,0.06179189002486041,0.08927883851779411,0.5059354024094818,0.7313480873060206,-0.14394272358879667,1.5730356207186267,0.09043074591386135,0.12973394721231887,0.5888812215457251,0.8975239415842616,-0.2184859599315404,-0.028638855889000947,-0.04045510869452476,-0.08294581913624333,-0.166175854278241,0.07454323634274374,1.9242588484428347,2.5730356207186267,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_12_overlap_025_2015-01-31_2025-11-30.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_12_overlap_025.json
sp500,cover_ncubes_12_overlap_04,12,0.4,1975-01-31,1984-12-31,180,794,2.320483031591424,0.12750928385538218,0.09809822817115532,0.4061466152482546,0.6090368861279405,-0.09439400267902598,3.303857086558402,0.1571396739955213,0.12953782937985686,0.5349926230727894,0.8748749685799769,-0.10800005011668112,-0.02963039014013913,-0.03143960120870154,-0.12884600782453476,-0.26583808245203644,0.013606047437655144,3.320483031591424,4.303857086558402,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_12_overlap_04_1975-01-31_1984-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_12_overlap_04.json
sp500,cover_ncubes_12_overlap_04,12,0.4,1985-01-31,1994-12-31,181,814,1.2346530264956317,0.0837297860262669,0.08521717026174315,0.3285814412169763,0.4480205056339377,-0.1617214857842979,2.0506451155117165,0.11799321758491521,0.12939591209265355,0.4967190331527192,0.7005620199802647,-0.2333491513132976,-0.034263431558648305,-0.044178741830910404,-0.1681375919357429,-0.252541514346327,0.07162766552899968,2.2346530264956317,3.0506451155117165,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_12_overlap_04_1985-01-31_1994-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_12_overlap_04.json
sp500,cover_ncubes_12_overlap_04,12,0.4,1995-01-31,2004-12-31,181,861,1.6256874792783278,0.10134733012623043,0.09159744183947005,0.6862893806547262,1.0285949693002392,-0.13038653821165114,2.0696084702338324,0.11868624573883113,0.109066927505685,0.7372256528947724,1.1322077120260468,-0.17745954366664218,-0.017338915612600703,-0.01746948566621495,-0.050936272240046154,-0.10361274272580756,0.047073005454991046,2.625687479278328,3.0696084702338324,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_12_overlap_04_1995-01-31_2004-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_12_overlap_04.json
sp500,cover_ncubes_12_overlap_04,12,0.4,2005-01-31,2014-12-31,181,865,0.577888764577414,0.0466648471452924,0.08608494515729148,0.40938158597474084,0.5480494856584812,-0.3425567038896803,1.0744268237379524,0.0756966396735812,0.13110598527045145,0.5149430880003395,0.7510733154929861,-0.44755770246563387,-0.029031792528288802,-0.045021040113159966,-0.10556150202559866,-0.20302382983450484,0.10500099857595357,1.577888764577414,2.0744268237379524,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_12_overlap_04_2005-01-31_2014-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_12_overlap_04.json
sp500,cover_ncubes_12_overlap_04,12,0.4,2015-01-31,2025-11-30,192,821,1.0214057880658691,0.06659316022907169,0.08843389853117874,0.5611340011621305,0.8113373643427918,-0.13712774983276654,1.5730356207186267,0.09043074591386135,0.12973394721231887,0.5888812215457251,0.8975239415842616,-0.2184859599315404,-0.023837585684789664,-0.041300048681140136,-0.027747220383594562,-0.08618657724146983,0.08135821009877386,2.021405788065869,2.5730356207186267,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_12_overlap_04_2015-01-31_2025-11-30.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_12_overlap_04.json
